id,en_sent,en_amr,cn_sent,cn_amr,fa_sent,fa_amr
1135,"But if you come at just any time , I shall never know at what hour my heart is to be ready to greet you ...",( / : ( / : : ( / ) : ( / : ( / : ( / : ) : ( / : : ( / ) ) ) ) : ( / ) : ( / : ( / ) : ( / : ( / : ( / ) ) ) ) ) ),但是 ， 如果 你 随便 什么 时候 来 ， 我 就 不 知道 在 什么 时候 该 准备 好 我 的 心情 …,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) ) ) ) ),ولی اگر در وقت نامعلومی بيايی، دل مشتاق من نمی‌داند کی خود را برای استقبال تو بيارايد...,( / : ( / : : ( / : ( / ) : ( / ) ) : ( / : : : ( / : : ( / ) ) : ( / ) ) : ( / : : ( / : ( / ) ) ) ) )
1136,"One must observe the proper rites ... """,( / : ( / ) : ( / : : ( / : ( / ) ) ) ),应当 有 一定 的 仪式 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ),آخر در هر چيز بايد آيينی باشد.,( / : ( / : ( / : ( / ) ) : ( / ) : ( / ) ) )
1137,""" What is a rite ? "" asked the little prince .",( / : ( / : ( / ) ) : ( / : ( / ) ) ),“ 仪式 是 什么 ？ ” 小 王子 问道 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),"شازده کوچولو پرسيد: ""آيين"" چيست؟",( / : ( / : ( / ) ) : ( / : ( / ) ) )
1138,""" Those also are actions too often neglected , "" said the fox .",( / : ( / ) : ( / : ( / ) : ( / : ( / : ( / ) ) ) : ( / ) ) ),“ 这 也 是 一 种 早 已 被 人 忘却 了 的 事 。 ” 狐狸 说 ，,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),روباه گفت: اين هم چيزی است بسيار فراموش شده.,( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) ) )
1139,""" They are what make one day different from other days , one hour from other hours .",( / : ( / ) : ( / : ( / : ( / : ( / : ( / ) ) : ( / : ( / ) ) ) : ( / : ( / : ( / ) ) : ( / : ( / ) ) ) ) ) ),“ 它 就 是 使 某 一 天 与 其他 日子 不同 ， 使 某 一 时刻 与 其他 时刻 不同 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) ) ) ),چيزی است که باعث می‌شود روزی با روزهای ديگر و ساعتی با ساعتهای ديگر فرق پيدا کند.,( / : ( / : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / : ( / ) ) : ( / : ( / ) ) ) ) ) )
1140,"There is a rite , for example , among my hunters .",( / : ( / : ( / : ( / : ( / ) ) ) ) : ( / ) ),比如 说 ， 我 的 那些 猎人 就 有 一 种 仪式 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),مثلا شکارچيان من برای خود آيينی دارند.,( / : ( / : ( / : ( / ) ) ) : ( / ) : ( / ) )
1141,Every Thursday they dance with the village girls .,( / : ( / ) : ( / : ( / ) ) : ( / : ( / : ( / ) ) ) ),他们 每 星期四 都 和 村子 里 的 姑娘们 跳舞 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ),روزهای پنجشنبه با دختران ده می‌رقصند.,( / : ( / ) : ( / : ( / ) ) : ( / : ( / : ( / ) ) ) )
1142,So Thursday is a wonderful day for me !,( / : ( / : ( / : ( / ) ) : ( / ) : ( / ) ) ),于是 ， 星期四 就 是 一 个 美好 的 日子 ！,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),پس پنجشنبه روز نازنينی است.,( / : ( / : ( / ) : ( / : ( / ) ) ) )
1143,I can take a walk as far as the vineyards .,( / : ( / : ( / ) : ( / : ( / ) : ( / ) ) ) ),我 可以 一直 散步 到 葡萄园 去 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),من در آن روز تا پای تاکستانها به گردش می‌روم.,( / : ( / ) : ( / ) : ( / ) : ( / : ( / ) ) )
1144,"But if the hunters danced at just any time , every day would be like every other day , and I should never have any vacation at all . """,( / : ( / : : ( / ) : ( / : ( / : ( / ) ) : ( / : ( / ) ) : ( / : ( / : ( / : ( / ) ) : ( / : ( / : ( / ) ) ) ) ) ) : ( / ) : ( / ) ) ),如果 猎人们 什么 时候 都 跳舞 ， 天天 又 全 都 一样 ， 那么 我 也 就 没有 假日 了 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),اگر شکارچيها هروقت دلشان می‌خواست می‌رقصيدند، روزها همه به هم شبيه می‌شدند و من ديگر تعطيل نمی‌داشتم.,( / : ( / : ( / : ( / ) ) : ) : ( / : : ( / ) : ( / ) : ( / ) ) : ( / : ( / : ( / ) ) : ( / : ( / : ) ) ) )
1145,So the little prince tamed the fox .,( / : ( / : ( / : ( / ) ) : ( / ) ) ),就 这样 ， 小 王子 驯服 了 狐狸 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),بدين گونه شازده کوچولو روباه را اهلی کرد,( / : ( / : ( / : ( / ) ) : ( / ) ) )
1146,"And when the hour of his departure drew near - - "" Ah , "" said the fox , "" I shall cry . """,( / : ( / : ( / ) : ( / : ( / : ) : ( / : ) ) : ( / : ( / : ) : ( / ) ) ) ),当 出发 的 时刻 就 快 要 来到 时： “ 啊 ！ ” 狐狸 说 ， “ 我 一定 会 哭 的 。 ”,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) ) ) ),و همينکه ساعت وداع نزديک شد، روباه گفت: آه!... من خواهم گريست.,( / : ( / : ( / ) : ( / : ( / : ) : ( / : ) ) : ( / : ( / : ( / ) ) ) ) )
1147,""" It is your own fault , "" said the little prince .",( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) ) ),“ 这 是 你 的 过错 ， ” 小 王子 说 ，,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),شازده کوچولو گفت: گناه از خود تو است.,( / : ( / : ( / ) ) : ( / : ( / ) ) )
1148,""" I never wished you any sort of harm ; but you wanted me to tame you ... """,( / : ( / : : ( / ) : ( / : ( / ) : ( / : ( / ) ) ) : : ( / ) ) : ( / : ( / ) : ( / : : ) ) ),“ 我 本来 并 不 想 给 你 任何 痛苦 ， 可 你 却 要 我 驯服 你 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ),من که بدی به جان تو نمی‌خواستم. تو خودت می‌خواستی که من تو را اهلی کنم...,( / : ( / : : ( / ) : ( / : : ) ) : ( / : ( / ) : ( / : : ) ) )
1149,""" Yes , that is so , "" said the fox .",( / : ( / ) : ( / : ( / ) ) ),“ 是 这样 的 。 ” 狐狸 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),روباه گفت: درست است.,( / : ( / ) : ( / ) )
1150,""" But now you are going to cry ! "" said the little prince .",( / : ( / : ( / ) ) : ( / : ( / : ( / ) : ( / ) ) ) ),“ 你 可 就 要 哭 了 ！ ” 小 王子 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),شازده کوچولو گفت: در اين صورت باز گريه خواهی کرد؟,( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / ) ) )
1151,""" Yes , that is so , "" said the fox .",( / : ( / ) : ( / : ( / ) ) ),“ 当然 罗 。 ” 狐狸 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),روباه گفت: البته.,( / : ( / ) : ( / ) )
1152,""" Then it has done you no good at all ! """,( / : ( / ) : ( / : ) : ( / ) : ( / ) ),“ 那么 你 什么 好处 也 没 得到 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),پس گريه هيچ سودی به حال تو نخواهد داشت.,( / : : ( / ) : ( / : ( / ) ) : ( / ) )
1153,""" It has done me good , "" said the fox , "" because of the color of the wheat fields . """,( / : ( / ) : ( / : ( / ) : ( / : : ) : : ( / : ( / : ( / : ( / ) ) ) ) ) ),“ 由于 麦子 颜色 的 缘故 ， 我 还是 得到 了 好处 。 ” 狐狸 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),روباه گفت: به سبب رنگ گندمزار گريه به حال من سودمند خواهد بود.,( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) : ( / : ( / : ( / ) ) ) ) )
1154,"And then he added : "" Go and look again at the roses .",( / : ( / : ( / ) : ( / : ( / : ( / ) : ) : ( / : : ( / ) : ( / ) : ) ) : ( / ) ) ),然后 ， 他 又 接着 说 。 “ 再 去 看看 那些 玫瑰花 吧 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) ) ),و کمی بعد به گفته افزود: يک‌بار ديگر برو و گلهای سرخ را تماشا کن.,( / : ( / : ( / ) : ( / : ( / : : ( / ) : ( / : : ( / ) ) ) : ( / : : ( / ) : ( / : ( / ) ) ) ) : ( / ) : ( / : ( / ) ) ) )
1155,You will understand now that yours is unique in all the world .,( / : ( / ) : ( / : ( / : ) : ( / : ( / ) ) ) : ( / ) ),你 一定 会 明白 ， 你 的 那 朵 是 世界 上 独一无二 的 玫瑰 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),آن وقت خواهی فهميد که گل تو در دنيا يگانه است.,( / : ( / ) : ( / : ( / : ) : ( / ) ) : ( / : ( / ) ) )
1156,"Then come back to say goodbye to me , and I will make you a present of a secret . """,( / : ( / : : ( / ) : ( / ) : ( / ) : ( / : : ( / ) : ( / ) ) ) : ( / : : ( / ) : : ( / : : ( / ) : ) ) ),你 回来 和 我 告别 时 ， 我 再 赠送 给 你 一 个 秘密 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ),بعد، برگرد و با من وداع کن، و من به رسم هديه رازی برای تو فاش خواهم کرد.,( / : ( / : : ( / ) : ( / ) ) : ( / : : : ( / ) ) : ( / : : ( / ) : : ( / : ( / ) ) ) )
1157,"The little prince went away , to look again at the roses .",( / : ( / : ( / ) ) : ( / ) : ( / : : ( / ) : ( / ) ) ),于是 小 王子 又 去 看 那些 玫瑰 。,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) ),شازده کوچولو رفت و باز به گلهای سرخ نگاه کرد.,( / : ( / : ( / : ( / ) ) ) : ( / : : ( / : ( / ) ) : ( / ) ) )
1158,""" You are not at all like my rose , "" he said .",( / : ( / ) : ( / : : ( / ) : ( / : ( / ) ) : ( / ) ) ),“ 你们 一点 也 不 象 我 的 那 朵 玫瑰 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),به آنها گفت: شما هيچ به گل من نمی‌مانيد.,( / : ( / ) : ( / : : ( / ) : ( / : ) : ( / ) ) : ( / ) )
1159,""" As yet you are nothing .",( / : ( / ) : ( / ) ),你们 还 什么 都 不 是 呢 ！ ” 小 王子 对 她们 说 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),شما هنوز چيزی نشده‌ايد.,( / : : ( / ) : ( / ) : ( / ) )
1160,"No one has tamed you , and you have tamed no one .",( / : ( / : ( / ) : ( / ) ) : ( / : : ) ),“ 没有 人 驯服 过 你们 ， 你们 也 没有 驯服 过 任何 人 。,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ),کسی شما را اهلی نکرده است و شما نيز کسی را اهلی نکرده‌ايد.,( / : ( / : : ( / ) : ( / ) ) : ( / : : : : ( / ) ) )
1161,You are like my fox when I first knew him .,( / : ( / ) : ( / : ( / ) ) : ( / : : : ( / : ) ) ),你们 就 象 我 的 狐狸 过去 那样 ，,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ),شما مثل روزهای اول روباه من هستيد.,( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) ) )
1162,He was only a fox like a hundred thousand other foxes .,( / : ( / ) : ( / : ( / : : ( / ) ) ) : ( / ) ),它 那时 只 是 和 千万 只 别的 狐狸 一样 的 一 只 狐狸 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) ),او آن وقت روباهی بود مثل صدها هزار روباه ديگر.,( / : ( / ) : ( / : ( / ) ) : ( / : ( / : : ( / ) ) ) )
1163,"But I have made him my friend , and now he is unique in all the world . """,( / : ( / : ( / ) : ( / : ( / ) : : ( / ) ) : ( / : ( / : : ( / ) : ( / : ( / ) ) ) ) ) ),但是 ， 我 现在 已经 把 它 当成 了 我 的 朋友 ， 于是 它 现在 就 是 世界 上 独一无二 的 了 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),اما من او را با خود دوست کردم و او حالا در دنيا بی‌همتا است.,( / : ( / : ( / : ( / ) : ( / ) : ) : ( / : : ( / ) : ( / ) ) ) )
1164,And the roses were very much embarassed .,( / : ( / : ( / ) : ( / : ( / ) ) ) ),这时 ， 那些 玫瑰花 显得 十分 难堪 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),و گلهای سرخ سخت رنجيدند.,( / : ( / : ( / : ( / ) ) : ( / ) ) )
1165,""" You are beautiful , but you are empty , "" he went on .",( / : ( / ) : ( / : ( / : ( / ) ) : ( / : ) ) ),“ 你们 很 美 ， 但 你们 是 空虚 的 。 ” 小 王子 继续 说 ，,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),شازده کوچولو باز گفت: شما زيباييد ولی درونتان خالی است.,( / : ( / : ( / ) ) : ( / : ( / : ( / ) ) : ( / : ( / : ) ) ) : ( / ) )
1166,""" One could not die for you .",( / : : ( / : ( / ) : ( / ) ) ),“ 没有 人 能 为 你们 去 死 。,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) ) ),به خاطر شما نمی‌توان مرد.,( / : : ( / : ( / ) ) )
1167,"To be sure , an ordinary passerby would think that my rose looked just like you - - the rose that belongs to me .",( / : ( / : ( / ) : ( / ) ) : ( / : ( / : ( / ) : ( / : ) ) : ( / ) : ( / ) ) : ( / ) ),当然 ， 我 的 那 朵 玫瑰花 ， 一 个 普通 的 过路人 以为 她 和 你们 一样 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / ) ) ) ),البته گل سرخ من در نظر يک رهگذر عادی به شما می‌ماند.,( / : ( / : : ( / ) ) : ( / : ( / : ( / ) : ( / ) ) : ( / ) ) )
1168,"But in herself alone she is more important than all the hundreds of you other roses : because it is she that I have watered ; because it is she that I have put under the glass globe ; because it is she that I have sheltered behind the screen ; because it is for her that I have killed the caterpillars ( except the two or three that we saved to become butterflies ) ; because it is she that I have listened to , when she grumbled , or boasted , or ever sometimes when she said nothing .",( ) : : : : : : ( / : ( / : ( / ) : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / : ) ) : ( / : ( / : ( / : ( / ) : ) : ( / : : : ( / : ( / : ( / ) ) ) ) : ( / : : : ( / : ( / ) ) ) : ( / : : ( / : ( / : ( / : ( / : : ) : ( / : ( / ) : ( / : : ( / ) ) ) ) ) ) : ) : ( / : : : ( / : ( / : ) : ( / : ) : ( / : : ( / ) : ( / : ( / ) ) ) ) ) ) ) ) ),可是 ， 她 单独 一 朵 就 比 你们 全体 更 重要 ， 因为 她 是 我 浇灌 的 。 因为 她 是 我 放 在 花罩 中 的 。 因为 她 是 我 用 屏风 保护 起来 的 。 因为 她 身上 的 毛虫 （ 除了 留下 两三 只 为了 变 蝴蝶 而外 ） 是 我 除灭 的 。 因为 我 倾听 过 她 的 怨艾 和 自诩 ， 甚至 有时 我 聆听 着 她 的 沉默 。,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),ولی او به تنهايی از همه شما سر است : چون من فقط به او آب داده‌ام، فقط او را در زير حباب بلورين گذاشته‌ام، فقط او را پشت تجير پناه داده‌ام، فقط کرمهای او را کشته‌ام (بجز دو يا سه کرم که برای او پروانه شوند)، چون فقط به شکوه و شکايت او، به خودستايی او، و گاه نيز به سکوت او گوش داده‌ام.,( ) ( / : ( / : ( / ) : ( / ) : ( / : : ( / ) : ( / : ( / ) ) ) : ( / : ( / : ( / : ( / ) : : ( / ) ) : ( / : : : ( / : ( / : ( / ) ) ) : ( / ) ) : ( / : : : ( / : ( / ) ) : ( / ) ) : ( / : : ( / : : ( / : ( / : ( / : : ) : ( / : ( / ) : ) ) ) ) ) : ( / : : ( / : ( / : ) : ( / : ) : ( / : : ( / ) : ( / ) ) ) : ( / ) ) ) ) ) )
1169,Because she is my rose .,( / : ( / : ( / ) : ( / ) ) ),因为 她 是 我 的 玫瑰 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),زيرا او گل سرخ من است.,( / : ( / : ( / ) : ( / ) : ( / ) ) )
1170,And he went back to meet the fox .,( / : ( / : ( / ) : ( / ) : ( / : : ( / ) ) ) ),他 又 回到 了 狐狸 身边 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ),آنگاه پيش روباه بازگشت,( / : ( / ) : ( / : ( / ) ) : ( / ) )
1171,""" Goodbye , "" he said .",( / : ( / ) : ( / ) ),“ 再见 了 。 ” 小 王子 说道 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ),او گفت: خداحافظ!...,( / : ( / ) : ( / ) )
1172,""" Goodbye , "" said the fox .",( / : ( / ) : ( / ) ),“ 再见 。 ” 狐狸 说 。,( / : ( ) ( / ) : ( ) ( / ) ),روباه گفت: خداحافظ.,( / : ( / ) : ( / ) )
1173,""" And now here is my secret , a very simple secret : It is only with the heart that one can see rightly ; what is essential is invisible to the eye . """,( / : ( / : ( / ) : ( / : ( / ) ) : ( / : ( / : ( / : ( / ) : ( / ) : ( / ) ) : ( / ) ) : ( / : : ( / : : ( / : ( / ) ) : ( / ) ) ) ) : ( / ) ) ),“ 喏 ， 这 就 是 我 的 秘密 。 很 简单 ： 只有 用 心 才 能 看 得 清 。 实质性 的 东西 ， 用 眼睛 是 看 不 见 的 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) ),و اينک راز من که بسيار ساده است: بدان که جز با چشم دل نمی‌توان خوب ديد، آنچه اصل است، از ديده پنهان است.,( / : ( / : ( / ) : ( / ) : ( / : ( / ) ) : ( / : ( / : : ( / ) : ( / : ( / : ( / : ( / ) ) : ( / ) ) : ( / ) ) ) : ( / : ( / : ( / ) ) : ( / ) ) ) ) )
1174,""" What is essential is invisible to the eye , "" the little prince repeated , so that he would be sure to remember .",( / : ( / : ( / ) ) : ( / : : ( / : ( / : ( / ) ) : ( / ) ) ) : ( / : : : ( / ) ) ),“ 实质性 的 东西 ， 用 眼睛 是 看 不 见 的 。 ” 小 王子 重复 着 这 句 话 ， 以便 能 把 它 记 在 心 间 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) ) ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),شازده کوچولو برای اينکه به خاطر بسپارد، تکرار کرد: آنچه اصل است،‌ از ديده پنهان است.,( / : ( / : ( / ) ) : ( / : ( / : ( / ) ) : ( / ) ) : ( / : ) )
1175,""" It is the time you have wasted for your rose that makes your rose so important . """,( / : ( / : ( / ) : ( / : ) ) : ( / : ( / : : ( / ) ) ) ),“ 正 因为 你 为 你 的 玫瑰 花费 了 时间 ， 这 才 使 你 的 玫瑰 变得 如此 重要 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ) ),- آنچه به گل تو چندان ارزشی داده، عمری است که تو به پای او صرف کرده‌ای.,( / : ( / : ( / ) : ( / ) ) : ( / : ( / : ) : ( / ) ) )
1176,""" It is the time I have wasted for my rose - - "" said the little prince , so that he would be sure to remember .",( / : ( / : ( / ) ) : ( / : ( / : ) : ( / : ) ) : ( / : : ( / ) ) ),“ 正 因为 你 为 你 的 玫瑰 花费 了 时间 … ” 小 王子 又 重复 着 ， 要 使 自己 记住 这些 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ),شازده کوچولو برای اينکه به خاطر بسپارد، تکرار کرد:  عمری است که من به پای گل خود صرف کرده‌ام.,( / : ( / : ( / ) ) : ( / : ( / : : ( / : ) ) ) : ( / : ) )
1177,""" Men have forgotten this truth , "" said the fox .",( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) ) ),“ 人们 已经 忘记 了 这个 道理 ， ” 狐狸 说 ，,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ),روباه گفت: آدمها اين حقيقت را فراموش کرده‌اند.,( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) ) )
1178,""" But you must not forget it .",( / : ( / : ( / ) : ( / : : : ( / ) ) ) ),“ 可是 ， 你 不 应该 忘记 它 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ),ولی تو نبايد فراموش کنی.,( / : ( / : : ( / : ( / ) ) ) )
1179,"You become responsible , forever , for what you have tamed .",( / : ( / ) : ( / : : ( / : ( / : ) ) : ( / ) ) ),你 现在 要 对 你 驯服 过 的 一切 负责 到底 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / ) ),تو هر چه را اهلی کنی، هميشه مسئول آن خواهی بود.,( / : ( / : ( / : ( / : ( / ) ) ) ) : ( / ) : ( / ) )
1180,"You are responsible for your rose ... """,( / : ( / ) : ( / : ) ),你 要 对 你 的 玫瑰 负责 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) ),تو مسئول گل خود هستی...,( / : ( / ) : ( / : ) )
